function	SRR1397196	SRR1397407	SRR1397265	SRR1397339
K03220	7.0	23.25	11.0	51.75
K03221	0.0	8.5	28.0	31.5
K03222	78.0	39.5	96.0	768.5
K03223	78.0	39.0	96.0	763.0
K03224	78.0	39.5	96.0	768.5
K03225	69.0	23.5	76.0	62.5
K03226	78.0	39.5	96.0	768.5
K03227	78.0	39.5	96.0	768.5
K03228	78.0	39.5	96.0	768.5
K03229	78.0	39.5	96.0	768.5
K03230	78.0	39.5	96.0	768.5
K03231	0.0	80.0	0.0	146.0
K03232	0.0	80.0	0.0	103.0
K03234	0.0	80.0	0.0	103.0
K03236	0.0	150.0	0.0	177.0
K03237	0.0	80.0	0.0	103.0
K03238	0.0	80.0	0.0	103.0
K03242	0.0	80.0	0.0	103.0
K03243	0.0	80.0	0.0	103.0
K03263	0.0	80.0	0.0	103.0
K03264	0.0	80.0	0.0	103.0
K03265	0.0	80.0	0.0	132.0
K03269	2490.43	9999.75	3011.5	12734.99
K03270	3053.0299999999997	10596.25	3176.5	16283.99
K03271	3411.87	10294.470000000001	2583.45	23321.29
K03272	1926.87	5782.3	2365.95	8100.38
K03273	2949.87	8566.970000000001	2791.12	14399.04
K03274	1752.54	6143.139999999999	1946.45	10039.46
K03275	0.0	0.25	0.0	2.75
K03276	0.0	0.25	0.0	2.75
K03278	0.0	0.25	0.0	2.75
K03279	50.0	128.25	56.0	217.75
K03280	0.0	0.25	0.0	2.75
K03281	1856.6100000000001	10001.39	3357.6499999999996	15730.550000000001
K03282	2249.3900000000003	6243.67	3506.5199999999995	16850.08
K03284	4669.5199999999995	12400.779999999999	5260.52	31879.59
K03286	3135.87	8539.14	3821.95	12625.7
K03288	5.0	263.5	26.5	45.0
K03289	50.0	128.25	56.0	217.75
K03290	57.34	129.59	70.0	217.75
K03291	110.0	481.5	526.0	518.5
K03292	753.17	2014.42	925.0	8687.25
K03293	375.62	1216.97	614.2	1551.95
K03294	1740.2	5698.4	2760.2	12585.9
K03296	5951.88	16791.36	7396.42	26078.35
K03297	2700.77	4773.3	3059.7200000000003	9059.47
K03298	399.0	320.0	513.0	404.5
K03299	1118.6	1784.53	1683.2	2665.5299999999997
K03300	347.6	959.03	433.37	5531.7
K03301	154.0	1250.5	324.6	4027.75
K03303	2605.19	4792.3	2984.0699999999997	6531.470000000001
K03304	335.25	4099.75	425.7	3142.0
K03305	2017.27	6424.53	3562.9700000000003	10414.29
K03306	3092.29	8529.64	4197.549999999999	20436.949999999997
K03307	5102.27	14472.78	6488.11	16798.47
K03308	5231.25	16730.67	5820.27	18285.33
K03309	23.5	84.5	201.5	195.5
K03310	5054.43	18035.739999999998	6538.87	23637.95
K03311	695.6	3453.2799999999997	1276.97	3975.12
K03312	311.0	1204.08	814.0	3044.5
K03313	1525.1100000000001	6221.139999999999	2730.3	5859.8
K03314	446.33	2234.08	701.5	3234.83
K03315	1684.1	5918.7	2034.74	5567.88
K03316	1960.48	4292.22	2950.72	6703.64
K03317	1946.5	4311.83	2816.87	5747.59
K03319	60.0	403.25	167.5	176.75
K03320	6511.59	23816.72	8132.82	38437.869999999995
K03321	8347.68	21920.329999999998	10623.7	38840.759999999995
K03322	632.71	925.8399999999999	928.92	1014.5
K03324	1714.77	12128.8	3401.24	14569.560000000001
K03325	3801.72	9690.75	4507.25	21874.989999999998
K03326	53.0	149.32999999999998	91.5	241.0
K03327	5511.95	17980.550000000003	7953.32	27310.960000000003
K03328	374.6	1261.7	695.47	1324.29
K03329	0.0	0.25	0.0	2.75
K03330	38.0	413.0	41.0	3231.0
K03332	269.0	3251.5	604.0	1843.0
K03333	239.0	676.5	356.0	1431.0
K03335	791.27	1384.8700000000001	1374.7	2770.2
K03336	763.2700000000001	1295.8700000000001	1355.7	2645.2
K03337	723.2700000000001	1295.8700000000001	1320.7	2632.2
K03338	762.2700000000001	1225.3700000000001	1353.2	2588.2
K03339	2.0	8.5	6.27	4.09
K03340	66.5	853.5	165.5	661.5
K03342	329.75	477.67	880.5	2154.91
K03343	64.0	78.0	44.0	91.0
K03346	69.6	383.7	137.47	546.29
K03366	116.44	434.22	115.95	518.55
K03367	64.6	283.7	108.2	368.2
K03379	281.33	651.8299999999999	566.5	974.33
K03380	198.0	1778.0	603.0	2239.0
K03381	417.0	1825.0	578.5	1255.25
K03382	1.0	70.5	1.5	32.5
K03383	30.0	605.0	65.0	182.0
K03385	846.0	4391.75	1464.5	6139.25
K03386	5383.719999999999	19766.17	5977.2699999999995	31803.32
K03387	987.19	5411.14	1817.22	6682.88
K03388	427.0	579.5	91.0	3432.5
K03389	178.0	404.5	53.0	1174.5
K03390	151.0	361.5	26.0	771.5
K03391	2.0	3.0	0.0	5.0
K03392	90.5	656.0	133.5	234.0
K03394	1894.3600000000001	2987.56	2592.55	5874.21
K03395	0.0	0.0	2.6	0.0
K03396	70.0	20.0	44.0	27.0
K03399	7.0	292.0	16.0	266.0
K03402	622.04	4042.82	971.6700000000001	3359.74
K03403	88.5	13.0	61.6	145.0
K03404	1223.84	432.34	1127.6	1091.0
K03405	608.84	902.84	743.6	7799.75
K03406	25973.2	81244.2	31362.73	112830.70999999999
K03407	5580.88	15940.69	5564.469999999999	26953.9
K03408	6136.49	17026.79	6575.47	30802.42
K03409	523.5	1755.5	986.5	2814.5
K03410	301.07	2443.16	394.62	3039.49
K03411	1337.88	4353.45	1637.42	8080.17
K03412	5425.36	13740.46	5771.35	25729.0
K03413	7612.08	22046.3	9128.220000000001	44236.130000000005
K03414	2418.06	5499.1900000000005	3101.1	10139.84
K03415	2187.1099999999997	10684.0	2497.52	10391.07
K03416	3.67	0.67	21.0	0.0
K03417	2123.52	4218.13	2144.7	5304.38
K03418	8.5	0.0	4.0	0.0
K03420	0.0	160.0	0.0	148.0
K03421	0.0	80.0	0.0	74.0
K03422	0.0	80.0	0.0	74.0
K03424	8753.65	23587.5	9699.52	45541.9
K03425	50.0	128.25	56.0	217.75
K03426	2869.29	6108.97	3629.05	10723.79
K03427	4877.87	15125.5	5196.65	29627.65
K03428	88.5	13.0	61.6	145.0
K03429	100.0	799.5	130.0	617.0
K03430	200.5	1766.5	260.67	2382.75
K03431	4686.639999999999	9980.67	4931.5199999999995	21186.83
K03432	67.67	164.67000000000002	65.0	231.0
K03433	67.67	164.67000000000002	65.0	231.0
K03435	1754.44	846.97	1615.45	1196.5500000000002
K03436	322.27	1040.7	337.97	3593.79
K03437	3046.5600000000004	8037.089999999999	3413.42	25265.25
K03438	5065.639999999999	14017.169999999998	5524.5199999999995	32038.83
K03439	4324.49	13657.169999999998	5457.5199999999995	26327.58
K03442	4031.79	17485.5	5333.92	26176.83
K03444	55.0	271.0	85.0	359.0
K03445	58.0	155.25	111.0	246.75
K03446	2839.71	4291.77	3750.0	7177.18
K03449	2917.43	2745.83	3240.5	3099.83
K03451	2663.83	4698.08	3120.0	7160.58
K03453	2723.08	8696.66	4467.25	13634.33
K03455	3954.08	11307.53	5797.15	18748.260000000002
K03457	2099.87	747.1700000000001	2215.0	945.08
K03458	650.94	2453.2200000000003	727.65	3063.3
K03459	0.0	0.25	0.0	2.75
K03462	309.0	326.0	452.0	561.0
K03464	468.0	1787.0	576.5	1756.75
K03465	1049.19	4108.38	593.95	7582.300000000001
K03466	6420.68	15849.42	6890.77	36599.58
K03468	50.0	128.25	56.0	217.75
K03469	5080.139999999999	13888.84	5560.0199999999995	31297.83
K03470	4973.639999999999	13429.169999999998	5356.5199999999995	31324.83
K03471	72.6	386.7	151.47	1356.29
K03472	1347.18	3529.75	1601.0	4698.24
K03473	1609.33	6321.08	2102.0	5674.83
K03474	4053.37	12412.970000000001	5090.549999999999	21698.54
K03475	107.87	274.4	147.9	462.9
K03476	53.1	134.45	62.2	340.95
K03477	460.0	526.25	1023.0	904.75
K03478	331.39	1755.17	1045.42	2861.34
K03480	64.0	348.5	127.27	500.09
K03481	31.0	121.5	50.0	261.0
K03482	50.0	128.25	56.0	217.75
K03483	5.6	34.7	21.47	48.29
K03484	121.6	519.2	193.47	788.79
K03485	50.0	134.25	56.0	219.25
K03486	59.6	318.7	122.47	414.29
K03487	50.0	133.25	58.0	228.75
K03488	102.87	330.32000000000005	153.21	592.42
K03489	3.0	11.5	7.54	8.18
K03490	50.0	128.25	56.0	217.75
K03491	84.94	404.04	157.2	610.2
K03492	67.0	190.5	81.27	348.09000000000003
K03495	4766.969999999999	13410.669999999998	5326.0199999999995	27243.83
K03496	11087.15	30242.239999999998	14726.64	65880.76000000001
K03497	8143.02	19889.16	11617.84	42331.13
K03498	5759.46	18861.28	7061.72	33437.11
K03499	5319.3	15499.95	5583.72	39752.36
K03500	6155.68	11292.560000000001	7779.57	29098.039999999997
K03501	4967.639999999999	13333.169999999998	5336.5199999999995	30438.83
K03502	2151.53	5880.78	2377.17	6655.12
K03503	2254.43	4795.08	2010.7	5415.58
K03516	931.0	216.25	907.0	352.75
K03517	4567.87	12800.800000000001	4904.32	23808.130000000005
K03518	912.14	3485.2200000000003	1174.95	16191.550000000001
K03519	885.14	3091.2200000000003	1125.45	16834.550000000003
K03520	677.88	3364.44	1583.9	6293.1
K03521	7258.17	18510.6	8091.370000000001	42694.16
K03522	7383.17	18798.1	8330.87	43362.16
K03523	1498.21	3734.92	2208.92	7884.84
K03524	5068.639999999999	13788.669999999998	5448.5199999999995	32042.33
K03525	4483.37	14747.22	4399.72	31043.880000000005
K03526	4798.04	12048.970000000001	5289.32	25655.630000000005
K03527	4996.04	12327.470000000001	5735.82	23918.630000000005
K03528	1649.33	3886.08	1982.5	4712.83
K03529	4820.219999999999	6900.25	5070.92	24303.83
K03530	6081.33	19465.73	6846.87	39090.54
K03531	5276.139999999999	17326.17	5692.5199999999995	37346.83
K03532	305.75	2492.25	455.75	1089.75
K03533	226.0	482.75	347.0	529.25
K03534	905.6	3803.95	1921.2	3751.45
K03535	68.0	451.75	122.5	311.5
K03536	4917.639999999999	11709.67	5346.7699999999995	30561.08
K03537	0.0	80.0	0.0	74.0
K03538	0.0	80.0	0.0	103.0
K03539	0.0	80.0	0.0	74.0
K03540	0.0	80.0	0.0	103.0
K03543	2369.71	2464.27	3484.5	6160.18
K03544	4970.389999999999	13743.34	5470.7699999999995	28939.49
K03545	5069.639999999999	13764.169999999998	5502.5199999999995	31945.83
K03546	2334.1400000000003	7955.34	2672.77	13680.75
K03547	2302.8900000000003	7075.84	2466.02	10782.75
K03548	1608.33	3230.08	1821.5	4790.33
K03549	1342.5	2281.5699999999997	1954.8999999999999	4511.530000000001
K03550	5038.639999999999	13692.169999999998	5470.5199999999995	31730.83
K03551	5038.639999999999	13692.169999999998	5470.5199999999995	31788.83
K03553	5148.639999999999	13943.669999999998	5678.0199999999995	32152.83
K03554	2067.68	3940.25	2043.0	6191.24
K03555	4933.969999999999	13630.669999999998	5464.0199999999995	31298.33
K03556	578.53	2414.58	1046.5	2324.58
K03557	2116.68	4227.25	2213.5	6630.74
K03558	3563.4700000000003	12127.470000000001	4882.049999999999	18634.54
K03559	7295.54	24074.879999999997	9696.2	39650.18000000001
K03560	3432.45	7922.3	4502.15	14229.62
K03561	8744.04	27410.21	10911.95	43872.770000000004
K03562	3308.45	7868.8	4339.049999999999	14282.62
K03563	2407.83	7034.58	2336.52	7930.67
K03564	5150.79	13785.64	5920.32	32078.04
K03565	4217.389999999999	9864.17	4253.0199999999995	27071.08
K03566	8786.8	13113.19	11738.02	29453.32
K03567	494.27	2169.8	683.95	2812.88
K03568	3815.62	6796.47	3907.45	20175.79
K03569	4924.57	13654.369999999999	4889.389999999999	36846.12
K03570	4402.969999999999	12306.67	4209.42	27033.83
K03571	2794.2200000000003	6004.67	3239.92	11655.079999999998
K03572	4805.219999999999	11466.17	5202.5199999999995	30869.08
K03573	323.0	810.75	464.5	866.75
K03574	6456.76	19872.9	7460.0199999999995	43603.48
K03575	4400.39	13205.669999999998	5378.5199999999995	27766.58
K03576	2370.27	5737.8	2376.45	9109.380000000001
K03577	2327.16	5686.58	2295.5	8586.32
K03578	2280.35	4553.75	2372.0	7351.74
K03579	3125.36	6550.72	4642.049999999999	11591.880000000001
K03580	1558.33	3762.58	1891.0	4404.33
K03581	2218.1400000000003	5738.67	2357.62	9126.17
K03582	2127.6	6634.75	2343.0	7044.83
K03583	1978.45	4455.25	2109.5	6344.08
K03584	4927.889999999999	11564.67	5314.0199999999995	28918.58
K03585	7011.99	19144.02	10282.55	28061.17
K03586	1981.6799999999998	2682.25	2049.5	4527.74
K03587	4988.54	13182.97	5360.549999999999	31274.04
K03588	5134.639999999999	14140.169999999998	5634.5199999999995	32456.83
K03589	4119.39	10887.17	5099.0199999999995	22713.08
K03590	4888.469999999999	14373.669999999998	5317.5199999999995	31871.83
K03591	50.0	128.25	56.0	217.75
K03592	3581.12	6415.47	3797.95	19714.79
K03593	5083.04	15188.47	5762.32	31978.63
K03594	4574.1900000000005	11238.44	6160.75	22474.08
K03595	4946.639999999999	13312.169999999998	5328.5199999999995	30225.83
K03596	5038.639999999999	13682.169999999998	5470.5199999999995	31805.83
K03597	1893.6799999999998	2617.08	1922.0	4246.58
K03598	1909.6799999999998	2628.58	1925.0	4476.08
K03599	2116.68	4227.25	2213.5	6630.74
K03600	2116.68	4227.25	2213.5	6630.74
K03601	5165.639999999999	13864.169999999998	5723.5199999999995	31831.83
K03602	5008.639999999999	13745.169999999998	5450.5199999999995	29575.83
K03603	347.0	604.75	456.5	2382.75
K03604	59.0	158.25	69.0	287.25
K03605	593.19	3562.8900000000003	624.6999999999999	5689.71
K03606	1508.08	3968.58	2163.5	4991.83
K03607	1403.85	2700.42	1604.5	4215.41
K03608	2623.12	4353.97	2853.05	12396.29
K03609	2755.7200000000003	4977.67	3073.52	13689.58
K03610	2712.7200000000003	4897.67	3060.12	13406.580000000002
K03611	2457.87	7510.47	2855.74	8332.970000000001
K03612	1852.03	8071.92	2268.5	14595.15
K03613	1873.03	8146.42	2275.5	14690.65
K03614	2172.0299999999997	8263.92	2328.5	14995.9
K03615	2174.38	8390.92	2340.5	15602.4
K03616	2244.5299999999997	6660.42	2374.0	11142.65
K03617	1860.03	8107.42	2276.5	14670.15
K03618	64.19	368.14000000000004	52.95	1043.21
K03619	48.94	269.64000000000004	26.950000000000003	185.95999999999998
K03620	348.19	2617.6400000000003	484.45	1109.21
K03621	4582.969999999999	10226.17	4643.0199999999995	29010.83
K03622	0.0	10.0	0.0	130.0
K03623	353.0	157.75	69.0	426.75
K03624	5082.389999999999	13769.169999999998	5463.29	33814.17
K03625	5022.639999999999	13659.169999999998	5443.5199999999995	31683.83
K03626	0.0	80.0	0.0	103.0
K03627	0.0	80.0	0.0	74.0
K03628	5072.639999999999	13740.169999999998	5514.5199999999995	32047.83
K03629	4400.54	10720.5	5087.5199999999995	26081.17
K03630	5508.63	13568.079999999998	6321.58	33056.51
K03631	4973.639999999999	13448.169999999998	5376.5199999999995	31280.83
K03632	50.0	142.25	58.0	241.25
K03633	50.0	134.25	56.0	219.25
K03634	2231.43	6744.25	2382.5	7930.49
K03635	3588.54	9455.97	4720.049999999999	18369.54
K03636	2528.4700000000003	10268.97	3760.5499999999997	17124.54
K03637	4540.54	9800.470000000001	4441.049999999999	22447.04
K03638	3143.27	5647.8	4044.55	9815.880000000001
K03639	5167.54	14391.97	5657.549999999999	28134.29
K03640	3398.37	11638.14	4922.549999999999	18823.2
K03641	3522.87	9038.970000000001	4618.549999999999	18528.04
K03642	5221.969999999999	10941.35	6941.7	16694.0
K03643	3129.12	6044.47	4101.549999999999	11922.789999999999
K03644	4902.54	11241.970000000001	5302.24	30816.88
K03645	315.0	590.75	456.5	844.75
K03646	2144.18	5216.75	2335.1	7173.24
K03647	625.2	1081.81	1219.4	1640.65
K03648	3120.35	10640.279999999999	3942.0699999999997	14177.369999999999
K03649	169.44	523.97	191.95000000000002	1043.8000000000002
K03650	4847.969999999999	13750.669999999998	5446.0199999999995	27827.83
K03651	1599.33	3496.58	1875.0	4464.33
K03652	534.1	3371.5299999999997	921.5699999999999	7053.87
K03653	0.0	0.0	21.0	0.0
K03654	4738.74	17293.54	6434.719999999999	33946.78
K03655	5734.639999999999	18197.0	6754.7699999999995	36342.83
K03656	2116.68	4227.25	2213.5	6668.74
K03657	7739.18	22031.07	8633.419999999998	42990.98
K03658	50.0	134.25	56.0	219.25
K03660	54.5	365.0	51.0	2460.5
K03664	5038.639999999999	13682.169999999998	5470.5199999999995	31747.83
K03665	5038.780000000001	12142.06	5485.469999999999	32717.54
K03666	3327.62	7325.97	4451.82	15796.38
K03667	4577.469999999999	9582.17	4875.0199999999995	20931.83
K03668	295.5	1375.75	440.0	968.5
K03669	1607.83	3247.08	2284.1	3904.08
K03670	1729.83	3203.58	2303.8	3970.08
K03671	7673.66	24597.84	8139.2699999999995	45388.490000000005
K03672	2486.85	7098.92	2810.6	9655.24
K03673	2612.68	4646.25	2964.5	7303.74
K03674	1278.0	807.25	1385.0	1144.25
K03675	279.0	1652.25	385.0	2276.25
K03676	1926.12	5427.97	2772.55	11019.79
K03679	0.0	70.0	0.0	103.0
K03680	20.0	136.0	40.0	167.0
K03683	1641.33	3666.08	1974.5	4690.83
K03684	4069.88	8251.52	6112.6	19755.43
K03685	5033.639999999999	13700.169999999998	5470.5199999999995	31706.83
K03686	5309.26	14528.84	5756.5199999999995	34239.24
K03687	5038.639999999999	13762.169999999998	5491.5199999999995	31908.83
K03688	3838.12	7412.47	4673.65	14328.289999999999
K03690	2118.68	4230.25	2213.5	6635.74
K03692	8.0	27.0	3.0	26.0
K03693	6.6	31.2	16.47	73.28999999999999
K03694	3252.87	8665.970000000001	4316.549999999999	13206.539999999999
K03695	4995.08	13793.89	5484.57	29354.38
K03696	1937.27	5137.2	1237.47	25058.29
K03697	8.1	33.7	21.7	55.2
K03698	334.1	1623.7	346.74	6652.38
K03699	1254.06	2371.2599999999998	1753.02	7010.25
K03700	77.6	510.7	161.74	607.38
K03701	5726.99	17918.5	6801.62	39480.58
K03702	5095.639999999999	13740.669999999998	5585.0199999999995	31839.83
K03703	5043.08	13763.39	5473.969999999999	31880.38
K03704	14019.77	36412.33	18147.739999999998	70883.47
K03705	3107.3100000000004	5921.089999999999	2836.77	21561.75
K03706	99.6	597.2	129.47	605.79
K03707	1860.04	3677.92	2962.52	5711.34
K03708	97.1	435.2	124.97	564.79
K03709	796.27	1727.3600000000001	810.2	10026.7
K03710	2668.2	7341.709999999999	4399.8099999999995	28713.129999999997
K03711	6052.93	21239.89	6986.87	45897.63
K03712	50.0	128.25	56.0	217.75
K03713	56.6	318.7	118.47	440.29
K03715	65.0	26.0	23.0	2919.0
K03716	131.25	794.0	186.1	1165.25
K03717	795.05	3222.42	1385.0	5621.66
K03718	720.0	7010.75	1283.5	10613.75
K03719	7139.5599999999995	14290.19	9291.34	25712.260000000002
K03720	415.0	2025.75	552.5	2851.75
K03721	1348.0	1779.25	1508.5	1403.5
K03722	4424.889999999999	7337.92	4274.92	22618.83
K03723	5147.08	13792.89	5860.07	32065.38
K03724	1801.94	4765.3	3181.55	9631.3
K03725	0.0	80.0	0.0	74.0
K03726	0.0	80.0	0.0	103.0
K03727	141.67	212.5	134.5	401.0
K03732	1702.33	4200.08	2003.5	5404.33
K03733	4952.29	11486.67	5254.71	29185.920000000002
K03734	4627.82	11847.369999999999	4985.2	26799.190000000002
K03735	369.94	4721.469999999999	753.3	4578.3
K03736	369.94	4703.469999999999	743.3	4310.3
K03737	1060.17	7773.59	763.1700000000001	16955.91
K03738	901.35	2516.5	417.0	14981.25
K03739	59.6	279.7	103.2	361.2
K03740	109.6	547.7	198.2	703.2
K03741	1860.4299999999998	9908.0	2363.5	15800.989999999998
K03742	1900.1	5467.2	1440.97	18380.79
K03743	3262.54	8476.97	4157.549999999999	16685.04
K03744	4656.86	14328.279999999999	5642.82	25704.11
K03745	2836.12	5619.97	3403.55	10663.79
K03746	2197.2	3233.67	2231.5	8046.66
K03747	794.35	1287.75	665.5	3127.0
K03748	994.0	230.75	947.5	367.75
K03749	2465.18	6576.25	2288.5	7939.24
K03750	6878.63	17430.46	7665.0	36337.69
K03752	3983.87	9429.470000000001	4475.049999999999	19303.54
K03753	2390.8900000000003	5097.14	2707.05	8771.71
K03755	0.0	0.5	0.0	5.5
K03756	276.0	438.75	407.0	637.5
K03757	0.0	0.25	0.0	2.75
K03758	316.27	2329.45	617.24	1832.38
K03759	20.5	315.25	76.5	117.25
K03760	1171.75	3542.0	1373.75	2484.75
K03761	1151.17	1051.75	1728.6	1626.0
K03762	663.6700000000001	1402.25	861.5	1293.0
K03763	134.1	721.2	225.97	3098.29
K03764	315.0	590.75	456.5	844.75
K03765	0.0	0.25	0.0	2.75
K03767	1735.45	7408.95	2522.45	10361.689999999999
K03768	4751.2	17972.620000000003	5225.07	28460.44
K03769	5236.97	12661.39	5825.299999999999	24922.2
K03770	3547.87	12064.970000000001	4954.549999999999	18762.04
K03771	3845.62	13366.470000000001	5491.45	24113.29
K03772	1554.85	6311.59	2210.5	7679.32
K03773	2489.66	15256.41	3954.5	16932.41
K03774	1754.6799999999998	3977.75	2157.0	6339.24
K03775	4244.01	14047.58	5143.75	20719.32
K03776	2975.94	12647.31	3003.95	15366.7
K03777	193.0	321.75	295.5	885.25
K03778	639.0	1503.75	1013.6	1872.0
K03779	0.0	0.25	0.0	2.75
K03780	0.6	0.25	0.0	6.75
K03781	3951.3900000000003	7395.75	5226.09	9981.009999999998
K03782	3468.58	8043.75	4837.0	13236.74
K03783	1666.77	5749.87	1978.57	19017.29
K03784	1976.1	1938.78	1895.47	3636.54
K03785	106.2	432.95	166.2	663.95
K03786	4849.48	13489.44	5341.77	29252.18
K03787	4908.2	13433.300000000001	5267.049999999999	35285.62
K03788	50.0	128.25	56.0	217.75
K03789	5054.24	8526.37	5204.49	26159.62
K03790	1762.71	4696.67	2966.6899999999996	8732.68
K03791	340.5	930.5	599.0	497.5
K03793	647.35	2320.5	390.0	7983.25
K03794	46.0	290.5	106.0	363.0
K03795	1245.35	1362.8400000000001	1745.75	4428.32
K03796	527.25	3024.25	764.5	2833.5
K03797	7415.68	24174.44	8957.92	49397.009999999995
K03798	5282.68	16367.89	5789.469999999999	33418.88
K03799	4308.3099999999995	9554.19	4371.92	22023.93
K03800	1844.35	4682.95	1208.99	15255.130000000001
K03801	3792.79	10665.470000000001	5056.549999999999	23291.79
K03802	276.0	104.34	376.0	1621.32
K03803	868.03	7504.75	1311.0	13666.74
K03804	50.0	142.25	58.0	241.25
K03805	1140.33	1518.08	1148.0	824.83
K03806	2113.68	4220.75	2183.0	6616.24
K03807	436.33	1835.58	767.0	1702.83
K03808	2534.94	5955.22	3047.45	6619.550000000001
K03809	3826.2	9583.8	4440.55	12476.62
K03810	142.6	429.45	200.74	594.63
K03811	1147.27	5307.62	2007.2	7708.7
K03812	1574.33	3774.58	1885.0	4242.33
K03813	117.69	2484.3900000000003	171.95	1477.46
K03814	3215.62	6808.97	4460.549999999999	12186.789999999999
K03815	54.44	135.22	59.45	246.05
K03816	317.6	2071.2	450.47	6593.54
K03817	209.0	2730.25	363.27	1741.84
K03818	352.0	431.75	533.5	360.75
K03819	50.0	128.25	56.0	217.75
K03820	4663.469999999999	12331.300000000001	4938.049999999999	26802.370000000003
K03821	3439.29	9941.11	4377.0	20937.74
K03822	33.0	83.0	36.0	96.0
K03823	2410.15	4793.05	3554.4700000000003	8478.89
K03824	773.0	1313.75	1574.0	3655.75
