function	SRR1397196	SRR1397265	SRR1397339	SRR1397407
RXN-9524	21845.42	25252.7	116140.3	49205.240000000005
RXN-9526	3983.43	5400.07	26969.29	14040.23
RXN-9527	3042.37	4376.549999999999	11881.95	6744.89
RXN-9528	21845.42	25252.7	116140.3	49205.240000000005
RXN-9530	3983.43	5400.07	26969.29	14040.23
RXN-9531	3042.37	4376.549999999999	11881.95	6744.89
RXN-9532	21845.42	25252.7	116140.3	49205.240000000005
RXN-9533	7570.799999999999	9348.72	38426.16	20504.25
RXN-9534	3983.43	5400.07	26969.29	14040.23
RXN-9535	3042.37	4376.549999999999	11881.95	6744.89
RXN-9536	21845.42	25252.7	116140.3	49205.240000000005
RXN-9537	7570.799999999999	9348.72	38426.16	20504.25
RXN-9538	3983.43	5400.07	26969.29	14040.23
RXN-9539	3042.37	4376.549999999999	11881.95	6744.89
RXN-9540	21845.42	25252.7	116140.3	49205.240000000005
RXN-9542	3983.43	5400.07	26969.29	14040.23
RXN-9552	21845.42	25252.7	116140.3	49205.240000000005
RXN-9556	21845.42	25252.7	116140.3	49205.240000000005
RXN-9557	7570.799999999999	9348.72	38426.16	20504.25
RXN-9558	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN-9597	104.0	86.0	244.75	350.25
RXN-9598	508.17	1653.37	2983.34	2176.17
RXN-9603	43.0	15.0	2417.5	30.0
RXN-9623	9715.04	12378.49	67606.88	33810.39
RXN-9632	3042.37	4376.549999999999	11881.95	6744.89
RXN-9633	21845.42	25252.7	116140.3	49205.240000000005
RXN-9634	7570.799999999999	9348.72	38426.16	20504.25
RXN-9635	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN-9644	9715.04	12378.49	67606.88	33810.39
RXN-9648	3042.37	4376.549999999999	11881.95	6744.89
RXN-9650	3042.37	4376.549999999999	11881.95	6744.89
RXN-9651	3042.37	4376.549999999999	11881.95	6744.89
RXN-9652	3042.37	4376.549999999999	11881.95	6744.89
RXN-9653	3042.37	4376.549999999999	11881.95	6744.89
RXN-9654	3042.37	4376.549999999999	11881.95	6744.89
RXN-9655	7570.799999999999	9348.72	38426.16	20504.25
RXN-9657	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN-9658	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN-9659	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN-9660	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN-9661	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN-9662	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN-9663	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN-9673	9715.04	12378.49	67606.88	33810.39
RXN-9674	3248.86	6333.14	31875.33	19952.83
RXN-969	3694.64	3493.05	17999.21	7521.64
RXN-9729	142.5	163.6	513.41	348.17
RXN-9730	285.0	327.2	1026.82	696.3399999999999
RXN-9736	137.5	105.0	1471.5	390.0
RXN-9758	8789.39	11942.19	44021.19	18984.2
RXN-9770	17.0	8.0	0.0	0.0
RXN-9778	219.0	569.0	1831.5	3085.5
RXN-9780	40.0	45.5	713.0	439.5
RXN-9787	10265.3	11695.71	64591.92	23924.54
RXN-9789	203.5	246.0	3444.75	579.75
RXN-9797	492.0	833.0	2906.0	2088.0
RXN-982	6992.07	8887.439999999999	42888.45	21286.64
RXN-9845	492.0	833.0	2906.0	2088.0
RXN-9868	3556.57	5456.450000000001	15016.31	7658.33
RXN-9909	102.0	141.0	338.0	94.0
RXN-9910	84.0	260.0	382.0	419.0
RXN-9912	861.7900000000001	1536.55	4431.549999999999	1703.47
RXN-9914	861.7900000000001	1536.55	4431.549999999999	1703.47
RXN-9926	101.0	107.0	372.0	279.0
RXN-9929	762.77	644.7	14835.86	7430.54
RXN-9939	993.0	1564.64	11601.43	4573.75
RXN-9952	2755.37	4081.54	14108.99	6383.82
RXN-9958	6124.04	6874.09	17341.489999999998	10454.590000000002
RXN-9983	62.44	162.78	192.05	53.22
RXN-9985	291.6	335.47	1176.54	734.1100000000001
RXN-9987	27.0	2.0	4.0	2.0
RXN-9988	6.0	8.0	28.0	198.0
RXN-9990	653.1800000000001	1305.0	11213.58	4518.33
RXN-9995	20.0	40.0	241.0	216.0
RXN-9998	364.69	675.9499999999999	1486.3	2444.7200000000003
RXN-9999	0.0	17.0	9.0	5.0
RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN	88.5	61.6	145.0	13.0
RXN0-1001	435.83	1133.5	2428.33	1877.33
RXN0-1132	9082.2	10864.64	45962.08	20208.26
RXN0-1133	5061.200000000001	7559.17	25506.26	15513.61
RXN0-1134	9374.46	12067.44	53820.25	22658.97
RXN0-1141	1844.35	1208.99	15255.13	4682.95
RXN0-1147	4097.79	6012.82	22280.38	13316.8
RXN0-1241	2121.12	2218.95	6664.290000000001	4234.47
RXN0-1321	5076.639999999999	5493.02	33602.83	13935.669999999998
RXN0-1342	5136.969999999999	5923.02	35584.33	16843.17
RXN0-1382	1825.71	2624.1	6873.34	5395.6900000000005
RXN0-1401	916.25	1574.75	5234.5	4093.75
RXN0-1441	3879.27	3081.09	21984.77	6820.61
RXN0-1461	3218.62	4559.549999999999	13461.79	8431.470000000001
RXN0-1483	4575.6900000000005	6163.75	22585.08	11240.44
RXN0-17	8162.05	10259.75	37207.11	15958.03
RXN0-1861	50.0	56.0	217.75	128.25
RXN0-1862	50.0	56.0	217.75	128.25
RXN0-1863	58.0	61.0	227.75	164.25
RXN0-2001	107.0	144.0	680.25	405.75
RXN0-2042	743.98	1729.9	8348.6	5258.9400000000005
RXN0-2044	5146.610000000001	7607.97	25189.71	12775.66
RXN0-2101	51.0	57.5	291.75	203.25
RXN0-2141	3042.37	4376.549999999999	11881.95	6744.89
RXN0-2142	21845.42	25252.7	116140.3	49205.240000000005
RXN0-2144	7570.799999999999	9348.72	38426.16	20504.25
RXN0-2145	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN0-2161	5042.139999999999	5473.52	31947.33	13769.169999999998
RXN0-2301	2951.95	3877.45	10700.87	5590.55
RXN0-2441	759.94	947.95	2674.8	1136.97
RXN0-2461	8162.05	10259.75	37207.11	15958.03
RXN0-2522	8162.05	10259.75	37207.11	15958.03
RXN0-2584	3120.35	3942.07	14177.37	10640.28
RXN0-2601	10315.64	11046.69	64417.71	24028.64
RXN0-2605	7552.69	8577.72	31965.24	21140.34
RXN0-262	3983.87	4475.049999999999	19303.54	9429.47
RXN0-280	948.94	1934.25	4740.049999999999	3493.4700000000003
RXN0-2921	5125.639999999999	5615.02	31990.83	13753.669999999998
RXN0-299	1348.21	2100.4	5675.18	2629.52
RXN0-3	9698.94	11546.32	36243.48	18396.17
RXN0-302	4794.969999999999	5288.02	25750.83	12123.0
RXN0-305	3213.33	4171.5	11177.26	9015.36
RXN0-308	10265.3	11695.71	64591.92	23924.54
RXN0-310	1.5	1.0	76.75	2.25
RXN0-3364	101.0	85.67	417.25	258.25
RXN0-3521	88.0	69.0	329.75	309.25
RXN0-3601	136.0	197.0	129.75	67.25
RXN0-361	45.0	90.0	335.0	264.0
RXN0-363	932.5	1258.5	7135.5	2071.32
RXN0-366	932.5	1258.5	7135.5	2071.32
RXN0-3741	300.5	431.5	838.25	576.25
RXN0-383	50.0	58.0	239.75	136.25
RXN0-3901	75.0	134.0	259.25	181.25
RXN0-3942	50.0	56.0	219.25	134.25
RXN0-3962	3046.44	3693.95	2578.3	1092.22
RXN0-4022	3658.87	4549.32	15512.63	9283.47
RXN0-4082	207.5	372.0	1365.0	1253.5
RXN0-4141	494.32	573.35	6013.38	4572.42
RXN0-4181	103.0	379.0	602.25	279.75
RXN0-4222	1526.35	1288.0	3073.66	786.4200000000001
RXN0-4301	3411.87	2583.45	23321.29	10294.47
RXN0-4341	1926.87	2365.95	8100.38	5782.3
RXN0-4342	1926.87	2365.95	8100.38	5782.3
RXN0-4361	2949.87	2791.12	14399.04	8566.970000000001
RXN0-4621	3281.27	4353.299999999999	18028.13	8898.8
RXN0-4641	900.2700000000001	1537.57	6636.54	4512.62
RXN0-5001	320.0	757.5	1876.25	3196.25
RXN0-5055	14018.68	15009.48	69722.24	33027.17
RXN0-5063	5048.04	5485.049999999999	32453.04	13931.97
RXN0-5114	5199.799999999999	6560.469999999999	35158.47	20440.51
RXN0-5116	443.67	815.77	2609.84	3357.42
RXN0-5124	0.0	0.0	2.75	0.25
RXN0-5126	50.0	56.0	217.75	128.25
RXN0-5141	64.0	44.0	91.0	78.0
RXN0-5144	2332.68	2664.5	8087.74	4644.25
RXN0-5181	1048.6799999999998	1609.31	10481.2	7752.77
RXN0-5182	2588.5600000000004	2222.27	23899.590000000004	8616.84
RXN0-5183	3000.94	4560.84	20431.43	11113.35
RXN0-5184	2588.5600000000004	2222.27	23899.590000000004	8616.84
RXN0-5189	3426.7200000000003	4626.219999999999	20377.28	9771.2
RXN0-5198	846.0	1464.5	6139.25	4391.75
RXN0-5199	4040.87	3888.04	24883.33	7709.15
RXN0-5204	315.0	456.5	844.75	590.75
RXN0-5205	3354.2200000000003	4067.24	17684.120000000003	6132.87
RXN0-5216	31.0	25.0	191.5	75.0
RXN0-5224	6016.02	7827.469999999999	29786.15	15111.59
RXN0-5225	7747.13	9702.76	44430.55	23829.39
RXN0-5226	5413.379999999999	7565.82	34832.130000000005	20024.31
RXN0-5227	720.5	1230.0	9904.75	3667.25
RXN0-5256	494.32	573.35	6013.38	4572.42
RXN0-5260	6623.379999999999	7248.57	26743.380000000005	11070.06
RXN0-5264	291.75	451.75	904.0	2488.5
RXN0-5292	300.5	431.5	838.25	576.25
RXN0-5293	8197.39	10617.77	31086.75	19307.43
RXN0-5295	830.54	1029.02	4101.94	2443.74
RXN0-5297	830.54	1029.02	4101.94	2443.74
RXN0-5298	455.0	1043.5	975.75	785.25
RXN0-5304	222.27	650.47	6855.04	698.62
RXN0-5306	905.6	1921.2	3751.45	3803.95
RXN0-5329	0.0	0.0	2.75	0.25
RXN0-5359	2758.42	3515.5	10433.55	6240.61
RXN0-5408	8297.9	11043.22	44704.66	21374.66
RXN0-5418	1266.0	1301.5	3573.75	2439.75
RXN0-5433	0.0	0.0	2.75	0.25
RXN0-5462	0.0	1.0	7.5	0.0
RXN0-5468	13307.21	14503.81	80399.89	44719.26
RXN0-5507	3175.1	3534.87	22266.25	9597.42
RXN0-5514	7343.58	8723.84	43079.95999999999	19168.06
RXN0-5515	5746.58	6388.969999999999	33004.630000000005	13977.64
RXN0-6254	2726.29	3880.15	17284.46	3754.14
RXN0-6259	919.0	1268.27	7266.34	3452.75
RXN0-6274	5158.639999999999	5759.02	36585.33	17139.17
RXN0-6359	6408.639999999999	8155.77	24192.17	14880.35
RXN0-6366	3360.62	2978.05	25973.29	8393.470000000001
RXN0-6369	9109.91	10560.95	23322.71	17274.0
RXN0-6373	1845.83	2642.67	2441.08	2240.58
RXN0-6427	1316.85	1947.0	5708.91	3104.92
RXN0-6444	157.0	251.1	240.75	136.75
RXN0-6478	3486.73	4532.5	13765.34	7164.1900000000005
RXN0-6479	1526.35	1288.0	3073.66	786.4200000000001
RXN0-6480	4939.639999999999	5346.77	31594.08	12039.67
RXN0-6481	4546.29	4621.32	19515.38	7775.97
RXN0-6482	4546.29	4621.32	19515.38	7775.97
RXN0-6483	4069.88	6112.6	19755.43	8251.52
RXN0-6484	4069.88	6112.6	19755.43	8251.52
RXN0-6485	3486.73	4532.5	13765.34	7164.1900000000005
RXN0-6491	3517.4700000000003	4812.549999999999	13233.54	9546.8
RXN0-6510	1417.58	2407.67	12041.6	5895.860000000001
RXN0-6512	50.0	58.0	229.75	134.25
RXN0-6513	12012.97	15770.7	59183.22000000001	27159.01
RXN0-6515	2860.44	4051.55	11620.04	6454.47
RXN0-6521	3486.73	4532.5	13765.34	7164.1900000000005
RXN0-6522	3486.73	4532.5	13765.34	7164.1900000000005
RXN0-6523	3486.73	4532.5	13765.34	7164.1900000000005
RXN0-6524	1526.35	1288.0	3073.66	786.4200000000001
RXN0-6525	1526.35	1288.0	3073.66	786.4200000000001
RXN0-6526	993.0	946.0	356.75	216.25
RXN0-6527	993.0	946.0	356.75	216.25
RXN0-6554	3517.4700000000003	4812.549999999999	13233.54	9546.8
RXN0-6555	50.0	56.0	217.75	128.25
RXN0-6565	601.94	1232.95	2411.05	1034.22
RXN0-6575	1027.6799999999998	2024.27	4902.33	3351.25
RXN0-6576	50.0	56.0	217.75	128.25
RXN0-6705	7343.58	8723.84	43079.95999999999	19168.06
RXN0-6710	1962.44	2989.05	16607.800000000003	8436.970000000001
RXN0-6725	1503.75	1859.5	2457.0	3219.25
RXN0-6727	1.0	5.0	0.0	5.5
RXN0-6731	2242.33	2423.0	5006.99	3954.25
RXN0-6732	3733.5	6286.5	21689.0	16432.0
RXN0-6733	1624.75	2322.25	8991.25	5423.75
RXN0-6734	933.5	1566.5	5413.75	4042.75
RXN0-6941	50.0	56.0	217.75	128.25
RXN0-6948	6979.07	7329.519999999999	29999.73	17518.34
RXN0-6950	1666.33	2003.0	5039.83	4093.58
RXN0-6952	1503.75	1859.5	2457.0	3219.25
RXN0-6973	948.94	1934.25	4740.049999999999	3493.4700000000003
RXN0-6994	830.54	1029.02	4101.94	2443.74
RXN0-6998	3026.12	3930.55	11077.79	5908.47
RXN0-7001	331.39	1045.42	2861.34	1755.17
RXN0-7002	830.54	1029.02	4101.94	2443.74
RXN0-7008	3273.1400000000003	4349.549999999999	13109.04	6634.97
RXN0-7020	1723.67	2535.87	2272.84	1434.08
RXN0-7024	1.0	5.0	2.75	5.75
RXN0-703	218.0	371.0	1049.0	516.0
RXN0-705	55.27	66.2	229.95	133.12
RXN0-7075	322.5	456.0	2333.25	44.25
RXN0-722	11846.87	14111.39	50324.2	25546.39
RXN0-723	1200.85	1182.97	7326.12	5943.45
RXN0-724	1200.85	1182.97	7326.12	5943.45
RXN0-742	3508.99	4770.719999999999	13456.28	6935.87
RXN0-743	4915.639999999999	5447.52	25926.33	13729.169999999998
RXN0-745	1200.85	1182.97	7326.12	5943.45
RXN0-746	1200.85	1182.97	7326.12	5943.45
RXN0-747	11846.87	14111.39	50324.2	25546.39
RXN0-748	11846.87	14111.39	50324.2	25546.39
RXN0-882	4798.04	5289.32	25655.630000000005	12048.97
RXN0-884	4996.04	5735.82	23918.630000000005	12327.47
RXN0-901	6596.44	9023.75	21906.51	11154.2
RXN0-947	3792.79	5056.549999999999	23291.79	10665.47
RXN0-949	4902.54	5302.24	30816.88	11241.97
RXN0-984	1329.58	1739.0	5828.49	2301.08
RXN0-985	1329.58	1739.0	5828.49	2301.08
RXN0-986	1329.58	1739.0	5828.49	2301.08
RXN1F-148	391.0	676.5	1070.0	512.5
RXN1F-150	391.0	676.5	1070.0	512.5
RXN1F-151	391.0	676.5	1070.0	512.5
RXN1F-152	309.0	621.5	763.0	335.5
RXN1F-20	1945.18	1934.8	9741.75	1352.18
RXN1F-357	131.0	248.0	682.5	170.0
RXN1F-66	88.5	61.6	145.0	13.0
RXN1F-72	35.0	5.0	5.0	2.0
RXN1G-1003	3042.37	4376.549999999999	11881.95	6744.89
RXN1G-1004	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-1015	7426.58	8756.17	34863.04	16005.73
RXN1G-1050	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-1053	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-1057	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-1081	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-1084	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-1117	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-1130	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-121	138.0	113.5	401.0	211.83
RXN1G-1212	7426.58	8756.17	34863.04	16005.73
RXN1G-1247	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-127	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-1278	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-132	3042.37	4376.549999999999	11881.95	6744.89
RXN1G-1325	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-138	3042.37	4376.549999999999	11881.95	6744.89
RXN1G-1435	995.11	1690.55	4849.55	4555.469999999999
RXN1G-1436	995.11	1690.55	4849.55	4555.469999999999
RXN1G-1437	995.11	1690.55	4849.55	4555.469999999999
RXN1G-1438	995.11	1690.55	4849.55	4555.469999999999
RXN1G-1439	995.11	1690.55	4849.55	4555.469999999999
RXN1G-157	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-163	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-171	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-172	7426.58	8756.17	34863.04	16005.73
RXN1G-182	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-184	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-186	215.0	113.5	3707.0	251.83
RXN1G-188	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-193	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-196	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-2	133.0	91.5	2675.0	231.83
RXN1G-202	7426.58	8756.17	34863.04	16005.73
RXN1G-203	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-210	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-214	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-218	3042.37	4376.549999999999	11881.95	6744.89
RXN1G-220	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-236	3042.37	4376.549999999999	11881.95	6744.89
RXN1G-240	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-248	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-252	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-2544	5802.2	7937.12	20205.620000000003	10673.96
RXN1G-26	3042.37	4376.549999999999	11881.95	6744.89
RXN1G-260	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-262	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-266	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-27	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-276	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-279	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-285	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-287	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-294	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-299	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-30	2471.83	3472.6	8924.33	5422.08
RXN1G-306	3042.37	4376.549999999999	11881.95	6744.89
RXN1G-308	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-309	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-32	7426.58	8756.17	34863.04	16005.73
RXN1G-320	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-324	3042.37	4376.549999999999	11881.95	6744.89
RXN1G-334	7426.58	8756.17	34863.04	16005.73
RXN1G-337	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-339	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-349	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-355	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-358	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-363	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-364	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-3641	5802.2	7937.12	20205.620000000003	10673.96
RXN1G-368	3042.37	4376.549999999999	11881.95	6744.89
RXN1G-37	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-374	7426.58	8756.17	34863.04	16005.73
RXN1G-377	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-384	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-395	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-396	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-4	138.0	113.5	401.0	211.83
RXN1G-408	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-409	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-420	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-424	7426.58	8756.17	34863.04	16005.73
RXN1G-425	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-4355	3736.92	6084.6	27162.92	8921.11
RXN1G-440	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-445	3042.37	4376.549999999999	11881.95	6744.89
RXN1G-460	3042.37	4376.549999999999	11881.95	6744.89
RXN1G-464	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-468	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-469	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-471	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-481	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-488	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-499	3042.37	4376.549999999999	11881.95	6744.89
RXN1G-508	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-509	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-517	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-526	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-53	2471.83	3472.6	8924.33	5422.08
RXN1G-554	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-557	7426.58	8756.17	34863.04	16005.73
RXN1G-580	7426.58	8756.17	34863.04	16005.73
RXN1G-582	7426.58	8756.17	34863.04	16005.73
RXN1G-607	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-613	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-617	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-637	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-645	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-648	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-660	7426.58	8756.17	34863.04	16005.73
RXN1G-674	2471.83	3472.6	8924.33	5422.08
RXN1G-679	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-686	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-717	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-72	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-760	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-79	7426.58	8756.17	34863.04	16005.73
RXN1G-818	7426.58	8756.17	34863.04	16005.73
RXN1G-820	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-840	3042.37	4376.549999999999	11881.95	6744.89
RXN1G-853	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-874	128.0	135.5	560.0	355.83
RXN1G-881	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-883	7426.58	8756.17	34863.04	16005.73
RXN1G-884	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-89	7426.58	8756.17	34863.04	16005.73
RXN1G-912	7570.799999999999	9348.72	38426.16	20504.25
RXN1G-915	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN1G-94	7426.58	8756.17	34863.04	16005.73
RXN1G-951	21845.42	25252.7	116140.3	49205.240000000005
RXN1G-962	6704.969999999999	8405.220000000001	44297.04	21237.15
RXN3DJ-170	109.5	201.0	1660.0	2158.5
RXN3O-102	3236.37	4431.219999999999	13399.54	7922.47
RXN3O-127	220.5	368.0	1046.5	462.0
RXN3O-130	91.0	95.0	504.0	209.0
RXN3O-1803	3042.37	4376.549999999999	11881.95	6744.89
RXN3O-4113	11259.35	14227.31	54861.8	23659.47
RXN3O-5293	3983.43	5400.07	26969.29	14040.23
RXN3O-54	5034.04	5396.82	33262.130000000005	13862.97
RXN4FS-2	455.98	1106.77	1369.6	1207.44
RXN66-1	3951.39	5226.09	9981.009999999998	7395.75
RXN66-146	125.5	180.0	1018.5	414.0
RXN66-161	125.5	180.0	1018.5	414.0
RXN66-163	125.5	180.0	1018.5	414.0
RXN66-169	125.5	180.0	1018.5	414.0
RXN66-181	125.5	180.0	1018.5	414.0
RXN66-221	109.5	201.0	1660.0	2158.5
RXN66-27	0.0	15.0	0.0	0.0
RXN66-3	8789.39	11942.19	44021.19	18984.2
RXN66-323	0.0	15.0	0.0	0.0
RXN66-336	6244.58	9539.4	33259.06	13594.57
RXN66-337	3043.5	4806.5	11729.25	5610.0
RXN66-343	10.0	14.0	73.0	76.0
RXN66-351	281.25	357.0	3593.0	2116.0
RXN66-354	281.25	357.0	3593.0	2116.0
RXN66-362	281.25	357.0	3593.0	2116.0
RXN66-469	9715.04	12378.49	67606.88	33810.39
RXN66-472	8789.39	11942.19	44021.19	18984.2
RXN66-476	8789.39	11942.19	44021.19	18984.2
RXN66-477	9715.04	12378.49	67606.88	33810.39
RXN66-478	11259.35	14227.31	54861.8	23659.47
RXN66-479	8789.39	11942.19	44021.19	18984.2
RXN66-480	9715.04	12378.49	67606.88	33810.39
RXN66-483	9715.04	12378.49	67606.88	33810.39
RXN66-484	9715.04	12378.49	67606.88	33810.39
RXN66-521	5105.31	5855.77	39559.59	19048.0
RXN66-532	4702.95	5256.67	29350.69	14774.79
RXN66-542	3273.1400000000003	4349.549999999999	13109.04	6634.97
RXN66-546	5281.18	5862.5	30736.58	14670.59
RXN66-550	3305.4700000000003	4458.549999999999	14989.95	10464.89
RXN66-569	2214.0	2718.77	4397.34	2619.0
RXN66-579	303.0	232.7	4771.0	428.83
RXN6666-4	508.17	1653.37	2983.34	2176.17
RXN6666-5	8789.39	11942.19	44021.19	18984.2
RXN8J2-136	46.0	95.0	335.0	269.5
RXN8J2-137	1.0	5.0	0.0	5.5
RXN8J2-138	47.0	96.27	339.09	272.5
RXN8J2-140	151.5	265.77	1900.59	856.5
RXN8J2-80	1.0	5.0	0.0	5.5
RXNI-2	3599.66	6102.2	15585.82	8694.99
RXNI-3	1587.08	2008.87	5429.92	6576.91
RXNMETA-12671	180.5	204.5	921.0	563.25
RXNMETA-12672	180.5	204.5	921.0	563.25
RXNN-404	3847.09	6171.42	16481.77	7582.86
RXNQT-4142	75.5	30.0	784.0	47.0
RXNQT-4191	428.44	1029.05	920.8	948.55
RXNQT-4366	381.6	290.74	5504.88	1012.2
S-2-HYDROXY-ACID-OXIDASE-RXN	3694.64	3493.05	17999.21	7521.64
S-ADENMETSYN-RXN	5042.639999999999	5479.27	31464.08	13913.669999999998
S-ADENOSYLHOMOCYSTEINE-DEAMINASE-RXN	1809.62	1529.45	10345.54	3450.7200000000003
S-FORMYLGLUTATHIONE-HYDROLASE-RXN	2962.12	3972.45	10970.88	5729.55
SAICARSYN-RXN	5023.08	5707.969999999999	26772.88	13913.39
SALICYLATE-1-MONOOXYGENASE-RXN	861.7900000000001	1536.55	4431.549999999999	1703.47
SAMDECARB-RXN	893.5	1229.27	6286.75	3294.92
SARCOX-RXN	10851.26	14254.6	43523.45	19784.38
SEDOHEPTULOSE-BISPHOSPHATASE-RXN	914.44	1736.05	4872.049999999999	1626.22
SELENOCYSTEINE-LYASE-RXN	3306.1400000000003	4853.87	22615.33	9704.67
SERINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	757.0	1279.7	5613.0	2898.5
SERINE--PYRUVATE-AMINOTRANSFERASE-RXN	757.0	1279.7	5613.0	2898.5
SERINE--TRNA-LIGASE-RXN	5042.139999999999	5473.52	31947.33	13769.169999999998
SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN	757.0	1279.7	5613.0	2898.5
SERINE-O-ACETTRAN-RXN	5483.52	6151.6900000000005	35649.84	15068.78
SHIKIMATE-5-DEHYDROGENASE-RXN	7065.52	8165.92	34305.93	15875.11
SHIKIMATE-KINASE-RXN	5097.139999999999	5613.02	31940.58	14525.919999999998
SHIKIMATE-PQQ-RXN	75.0	134.0	255.0	175.0
